Date,ret,vol,regime,regime_name,regime_encoded
2019-01-31,0.003798454095362369,0.01196755391824429,0,Bull,2
2019-02-01,0.005081221119771423,0.009950734694149924,0,Bull,2
2019-02-04,0.003703247218510447,0.007219843790850297,0,Bull,2
2019-02-05,0.003588146494925165,0.007182598351305169,0,Bull,2
2019-02-06,0.002992160344743172,0.007143601000744854,0,Bull,2
2019-02-07,0.0023194010650195553,0.007649629539095063,0,Bull,2
2019-02-08,0.002127290180220798,0.007639737199343326,0,Bull,2
2019-02-11,0.0021700602272478496,0.0076287253939551014,0,Bull,2
2019-02-12,0.0030774477228414253,0.007776609438131291,0,Bull,2
2019-02-13,0.0026925630251321718,0.007566001330018417,0,Bull,2
2019-02-14,0.002448881672971298,0.007659856442725808,0,Bull,2
2019-02-15,0.002613249284290092,0.007809816713340356,0,Bull,2
2019-02-19,0.0020290337979140317,0.007404005750980062,0,Bull,2
2019-02-20,0.0028257546438307914,0.006353355117628282,0,Bull,2
2019-02-21,0.0025392871655755987,0.00651014768799206,0,Bull,2
2019-02-22,0.0027910560076067625,0.006559957325042352,0,Bull,2
2019-02-25,0.0024282144330666335,0.006427583186011279,0,Bull,2
2019-02-26,0.002781032952918533,0.006014265621293175,0,Bull,2
2019-02-27,0.0028266428124091914,0.00598382230365683,0,Bull,2
2019-02-28,0.0019079043506612437,0.005299039890770615,0,Bull,2
2019-03-01,0.0018228005828966943,0.005198667954025082,0,Bull,2
2019-03-04,0.0015838421536138014,0.005350990933763441,0,Bull,2
2019-03-05,0.0011884536815882918,0.005238092439104831,0,Bull,2
2019-03-06,0.0006268277300599367,0.005439134312937005,0,Bull,2
2019-03-07,0.00033176375113980747,0.005752965081071909,0,Bull,2
2019-03-08,0.0006930363158997421,0.005323329587072475,0,Bull,2
2019-03-11,0.0013925283549397927,0.006172424834583663,0,Bull,2
2019-03-12,0.0015047391102392283,0.00617974155580758,0,Bull,2
2019-03-13,0.0012077070637326436,0.005730102406691528,0,Bull,2
2019-03-14,0.0010131062111936706,0.00573126127600967,0,Bull,2
2019-03-15,0.0013949334339624308,0.005728638639841202,0,Bull,2
2019-03-18,0.0010362931485963234,0.005313112937644188,0,Bull,2
2019-03-19,0.0009548279047226383,0.005318137637493709,0,Bull,2
2019-03-20,0.0007187546868118178,0.005384099527744651,0,Bull,2
2019-03-21,0.0014377005788535513,0.005735921539210733,0,Bull,2
2019-03-22,0.00016842039713007017,0.007199477086380739,0,Bull,2
2019-03-25,6.487623571072577e-05,0.007198269296330868,0,Bull,2
2019-03-26,0.00046353538367103206,0.007367210935016107,0,Bull,2
2019-03-27,0.0002585216085229658,0.0074532738790633775,0,Bull,2
2019-03-28,0.0005792711007532536,0.007451601691119628,0,Bull,2
2019-03-29,0.0005712190719497246,0.0074445011298168474,0,Bull,2
2019-04-01,0.0013436770027891952,0.007753374768764263,0,Bull,2
2019-04-02,0.0014011264293048663,0.007738311308724043,0,Bull,2
2019-04-03,0.001834750206070701,0.007510471200202407,0,Bull,2
2019-04-04,0.0023452678379888847,0.007135439110301887,0,Bull,2
2019-04-05,0.002683673918938012,0.007072151673992506,0,Bull,2
2019-04-08,0.002002744823246183,0.006489335472062413,0,Bull,2
2019-04-09,0.0015517041933228338,0.006728863362142439,0,Bull,2
2019-04-10,0.001378118580829668,0.006626282667593482,0,Bull,2
2019-04-11,0.001423425853281024,0.006613201317299409,0,Bull,2
2019-04-12,0.0015046469186974498,0.006668984327962592,0,Bull,2
2019-04-15,0.0012878811182101269,0.006664123276768516,0,Bull,2
2019-04-16,0.0013198770962061014,0.006658488392067539,0,Bull,2
2019-04-17,0.0013534041871622992,0.006637542112745531,0,Bull,2
2019-04-18,0.0008897347486400697,0.0062517409262765515,0,Bull,2
2019-04-22,0.001889060688687777,0.004155244388162598,0,Bull,2
2019-04-23,0.0023730720110320125,0.004378533863181219,0,Bull,2
2019-04-24,0.0019043475591800142,0.0043381448551335754,0,Bull,2
2019-04-25,0.0021181151210773073,0.004097107207754281,0,Bull,2
2019-04-26,0.0021729056516459344,0.004125051200083531,0,Bull,2
2019-04-29,0.0018897677594955143,0.0039875362978271656,0,Bull,2
2019-04-30,0.0013589086037360588,0.0032740844129836256,0,Bull,2
2019-05-01,0.000982927664304628,0.0038221295271441955,0,Bull,2
2019-05-02,0.0007693095306297026,0.0038726218069088073,0,Bull,2
2019-05-03,0.001146991745678083,0.004346943640844163,0,Bull,2
2019-05-06,0.0006916206857282114,0.004438235233966861,0,Bull,2
2019-05-07,-0.00018633488158898426,0.0058699526443661875,0,Bull,2
2019-05-08,3.6768572439865865e-05,0.00571747466482596,0,Bull,2
2019-05-09,-0.0002881962528838933,0.00569625975779896,0,Bull,2
2019-05-10,-0.00010408754324491842,0.005766435298305711,0,Bull,2
2019-05-13,-0.0016410816136172568,0.007666530390208345,1,Volatile,1
2019-05-14,-0.0012088159310363945,0.007964512063715066,1,Volatile,1
2019-05-15,-0.000942335077499018,0.00811280531444353,1,Volatile,1
2019-05-16,-0.00038388013220279625,0.008395810775875213,0,Bull,2
2019-05-17,-0.0007547014137163855,0.008468019888980277,1,Volatile,1
2019-05-20,-0.0011427711875593549,0.008560136322691363,1,Volatile,1
2019-05-21,-0.0011600396974573934,0.008539258330095017,1,Volatile,1
2019-05-22,-0.0011916713502531818,0.008544451390847899,1,Volatile,1
2019-05-23,-0.0017689301648794009,0.008869746043888772,1,Volatile,1
2019-05-24,-0.0019355168215555718,0.008772905158720598,1,Volatile,1
2019-05-28,-0.0024078767764206753,0.008856411099262444,1,Volatile,1
2019-05-29,-0.002801043239715556,0.008873954251621982,1,Volatile,1
2019-05-30,-0.002321011516111399,0.008865932206371671,1,Volatile,1
2019-05-31,-0.0028745808669466133,0.009192601309087162,1,Volatile,1
2019-06-03,-0.0034947568517026627,0.008709711387048652,1,Volatile,1
2019-06-04,-0.0021995889018551875,0.010331815526547257,1,Volatile,1
2019-06-05,-0.00096591359316342,0.010000702913557546,1,Volatile,1
2019-06-06,-0.0005788629900655596,0.01012369103954086,1,Volatile,1
2019-06-07,9.709313020401234e-05,0.010399592689553155,0,Bull,2
2019-06-10,0.00014408049056011119,0.010418929621150827,0,Bull,2
2019-06-11,0.001333114338723279,0.008721533324162168,0,Bull,2
2019-06-12,0.0008304381546303697,0.008605033456682135,0,Bull,2
2019-06-13,0.0007433584965316709,0.008560377626704046,0,Bull,2
2019-06-14,0.00021801854529465703,0.008353672593373968,0,Bull,2
2019-06-17,0.0005564726748942872,0.008231659585542573,0,Bull,2
2019-06-18,0.001379811564195338,0.00828579496811206,0,Bull,2
2019-06-19,0.0011042779619927778,0.008126806029379196,0,Bull,2
2019-06-20,0.0017191070330595081,0.00827768605884589,0,Bull,2
2019-06-21,0.0022518533906970505,0.007675010791587326,0,Bull,2
2019-06-24,0.002097581089811701,0.007724865109695281,0,Bull,2
2019-06-25,0.002041545068772327,0.007808449135389726,0,Bull,2
2019-06-26,0.0023254439938275085,0.007565218442440594,0,Bull,2
2019-06-27,0.0024116792020010104,0.007572321567797845,0,Bull,2
2019-06-28,0.0033593204738204263,0.006645594790833789,0,Bull,2
2019-07-01,0.0038811975411534973,0.006548439409646343,0,Bull,2
2019-07-02,0.002955985307115,0.005080941855943784,0,Bull,2
2019-07-03,0.002931511501697909,0.005055662499052162,0,Bull,2
2019-07-05,0.002534437084343011,0.00510241617490378,0,Bull,2
2019-07-08,0.0017677799899561975,0.004993705201824277,0,Bull,2
2019-07-09,0.0015966056148777109,0.004947810424693322,0,Bull,2
2019-07-10,0.0018396341070363864,0.004966506520609715,0,Bull,2
2019-07-11,0.002055774400890514,0.004882239515639537,0,Bull,2
2019-07-12,0.0020819140326513498,0.00489512814921851,0,Bull,2
2019-07-15,0.0021712830874362097,0.004840156519733166,0,Bull,2
2019-07-16,0.0019545066992653847,0.004993259748061533,0,Bull,2
2019-07-17,0.0011420745272611888,0.004985583119943374,0,Bull,2
2019-07-18,0.0011719162391445714,0.004998963996262735,0,Bull,2
2019-07-19,0.0003894702534719796,0.004854010542706536,0,Bull,2
2019-07-22,0.000593866138851279,0.004866983412730321,0,Bull,2
2019-07-23,0.0010228346230623908,0.005026672730760149,0,Bull,2
2019-07-24,0.00173206188789361,0.004429574949741227,0,Bull,2
2019-07-25,0.0015306385116563182,0.004657283530567052,0,Bull,2
2019-07-26,0.0017088642889114658,0.0048151600408813215,0,Bull,2
2019-07-29,0.0013401859271592487,0.0047709399967472785,0,Bull,2
2019-07-30,0.0008276381298084612,0.00460253378471148,0,Bull,2
2019-07-31,0.0001369555298025127,0.0052602198584318334,0,Bull,2
2019-08-01,-0.0006966030973346471,0.005323786057161917,0,Bull,2
2019-08-02,-0.0009704450137660248,0.005521051239227759,1,Volatile,1
2019-08-05,-0.002217563792673244,0.008469694138780137,1,Volatile,1
2019-08-06,-0.001628540782443616,0.00910812593251618,1,Volatile,1
2019-08-07,-0.0018157314511637102,0.00901328921799312,1,Volatile,1
2019-08-08,-0.0009918776175824983,0.010095885628650124,1,Volatile,1
2019-08-09,-0.0015537166627229205,0.010079788029091095,1,Volatile,1
2019-08-12,-0.0021783762311994026,0.010350438974793466,1,Volatile,1
2019-08-13,-0.001251602888981046,0.011041688228942234,1,Volatile,1
2019-08-14,-0.0023896783560956314,0.012667791469261627,1,Volatile,1
2019-08-15,-0.002445564843916265,0.01264249993401158,1,Volatile,1
2019-08-16,-0.0014154218848875355,0.013151609219522712,1,Volatile,1
2019-08-19,-0.000951563356019336,0.013468952732370837,1,Volatile,1
2019-08-20,-0.0016896738697636748,0.013423477981251666,1,Volatile,1
2019-08-21,-0.0015117413376292022,0.013535584943094857,1,Volatile,1
2019-08-22,-0.001273925016615335,0.013507974093863659,1,Volatile,1
2019-08-23,-0.002940626409307978,0.014409405471632707,1,Volatile,1
2019-08-26,-0.002310671292190436,0.014741927648738735,1,Volatile,1
2019-08-27,-0.0023418975782394714,0.014743186546405156,1,Volatile,1
2019-08-28,-0.0014703472643206982,0.01472675570255937,1,Volatile,1
2019-08-29,-0.00038604298116160505,0.014940084296188294,1,Volatile,1
2019-08-30,1.0233378146373706e-05,0.01485237819094119,1,Volatile,1
2019-09-03,0.0011541693528426267,0.01322976826954593,0,Bull,2
2019-09-04,0.0010454224549873992,0.013135729743957903,0,Bull,2
2019-09-05,0.0016575693254411994,0.01340458506569212,0,Bull,2
2019-09-06,0.0007649844126284777,0.012785738324858647,0,Bull,2
2019-09-09,0.001091114217391731,0.012670209075497853,0,Bull,2
2019-09-10,0.0017230955440314388,0.012275278229050824,0,Bull,2
2019-09-11,0.0013279951873963914,0.011943676361982306,0,Bull,2
2019-09-12,0.0029365904880365723,0.009523933828029725,0,Bull,2
2019-09-13,0.002777156368549233,0.009558882556609617,0,Bull,2
2019-09-16,0.0018990708024586966,0.009233559676320778,0,Bull,2
2019-09-17,0.0014228651463381536,0.008919717429346564,0,Bull,2
2019-09-18,0.0018357361258824977,0.008651841021558108,0,Bull,2
2019-09-19,0.001424394932174594,0.008525639176898758,0,Bull,2
2019-09-20,0.0012049198493942481,0.008633764451157475,0,Bull,2
2019-09-23,0.002497389891163271,0.0058372235669984845,0,Bull,2
2019-09-24,0.0015274219382971298,0.005963390314899272,0,Bull,2
2019-09-25,0.0019955095571877134,0.005939897590468948,0,Bull,2
2019-09-26,0.0015467897285604438,0.005917020975212998,0,Bull,2
2019-09-27,0.0006466075143729766,0.005486811851985497,0,Bull,2
2019-09-30,0.0008668484851796276,0.005574356885247303,0,Bull,2
2019-10-01,0.0005988848419870074,0.006073761661786356,0,Bull,2
2019-10-02,-0.0008383792679295454,0.006871032613668269,1,Volatile,1
2019-10-03,-0.0010902743201921194,0.006413761799132361,1,Volatile,1
2019-10-04,-0.0004249596986055981,0.007265794374907366,0,Bull,2
2019-10-07,-0.0006441739193022933,0.0073212110353823205,1,Volatile,1
2019-10-08,-0.0014383300971137825,0.008037284940202649,1,Volatile,1
2019-10-09,-0.0013445895290907228,0.008153791429406617,1,Volatile,1
2019-10-10,-0.0011677624150939203,0.008287462446770892,1,Volatile,1
2019-10-11,-0.0005845928213325357,0.00871940817951234,1,Volatile,1
2019-10-14,-0.0004971694248049497,0.008701231377669481,1,Volatile,1
2019-10-15,-0.00012847321124907497,0.008989996240760549,0,Bull,2
2019-10-16,-0.00024558495066939745,0.00899878710345528,0,Bull,2
2019-10-17,-0.00010844210805657228,0.009023912974897297,0,Bull,2
2019-10-18,-5.963052974276572e-05,0.008999262471001843,0,Bull,2
2019-10-21,0.000288797069024993,0.009131669954867352,0,Bull,2
2019-10-22,0.0005311823162096885,0.008950994012714077,0,Bull,2
2019-10-23,0.00036561116896544066,0.008871698037765002,0,Bull,2
2019-10-24,0.0005830793072453877,0.008852878733896036,0,Bull,2
2019-10-25,0.0010525319570628745,0.008772151570780722,0,Bull,2
2019-10-28,0.0010792185167237123,0.008785746345087673,0,Bull,2
2019-10-29,0.001650516919629419,0.00822650641754314,0,Bull,2
2019-10-30,0.0027083455768618534,0.0068197619033044995,0,Bull,2
2019-10-31,0.0021586069188458566,0.006816277847301292,0,Bull,2
2019-11-01,0.0019308776479801503,0.006458927874175539,0,Bull,2
2019-11-04,0.0023399968341450026,0.006288487622758137,0,Bull,2
2019-11-05,0.0030587528334973303,0.00477391800475145,0,Bull,2
2019-11-06,0.002638653067398594,0.004579628028423905,0,Bull,2
2019-11-07,0.002454373057606257,0.004492976948163217,0,Bull,2
2019-11-08,0.0020354579864508226,0.004026641450905972,0,Bull,2
2019-11-11,0.0020066905605518105,0.004054340167077307,0,Bull,2
2019-11-12,0.0015871390327265532,0.003596814113222772,0,Bull,2
2019-11-13,0.0017226929022010173,0.003504427748802957,0,Bull,2
2019-11-14,0.0016264034604853372,0.00350079928999932,0,Bull,2
2019-11-15,0.002207145108305819,0.0034957836429099593,0,Bull,2
2019-11-18,0.00188872194858829,0.003334887329139866,0,Bull,2
2019-11-19,0.002037525545198615,0.0031392170491784596,0,Bull,2
2019-11-20,0.001707358893055333,0.003387052537338278,0,Bull,2
2019-11-21,0.0015321989645844137,0.003465135963909431,0,Bull,2
2019-11-22,0.0014373107238385419,0.0034175634947460473,0,Bull,2
2019-11-25,0.001533608398065761,0.003564453922845593,0,Bull,2
2019-11-26,0.0016850071831789881,0.003522731031883969,0,Bull,2
2019-11-27,0.0017310598933594323,0.0035502265529210745,0,Bull,2
2019-11-29,0.0016816419360283553,0.003625953490630805,0,Bull,2
2019-12-02,0.0007669752918006312,0.003809481577079369,0,Bull,2
2019-12-03,0.0002498660835336342,0.0040819966714107404,0,Bull,2
2019-12-04,0.0006253294178214297,0.0042833876546444745,0,Bull,2
2019-12-05,0.0006652171153796016,0.004287856161965547,0,Bull,2
2019-12-06,0.0009854985725449516,0.004672217244499181,0,Bull,2
2019-12-09,0.0006993236983714124,0.00474536959224253,0,Bull,2
2019-12-10,0.0007426003561205486,0.004723714374779671,0,Bull,2
2019-12-11,0.0008097759539047345,0.004745522555001669,0,Bull,2
2019-12-12,0.001202960513117124,0.0050527760982837875,0,Bull,2
2019-12-13,0.0011647374653561472,0.005058578019013752,0,Bull,2
2019-12-16,0.0011373523290026943,0.0050227177562240785,0,Bull,2
2019-12-17,0.0011289592972312467,0.005023973380856203,0,Bull,2
2019-12-18,0.0011369740109483106,0.0050212095482697035,0,Bull,2
2019-12-19,0.001547747823478851,0.0049351502822074355,0,Bull,2
2019-12-20,0.0018741244881029407,0.0049330668788955204,0,Bull,2
2019-12-23,0.0018086848835539627,0.004937545304549208,0,Bull,2
2019-12-24,0.0014235479059041879,0.004767121734209611,0,Bull,2
2019-12-26,0.0015701777202959733,0.004836711140150484,0,Bull,2
2019-12-27,0.0013631557380145098,0.004807901089036114,0,Bull,2
2019-12-30,0.0012746756009893057,0.0049268239100155944,0,Bull,2
2019-12-31,0.001853527719905257,0.004347821387758206,0,Bull,2
2020-01-02,0.0026043726095541066,0.004093407147956871,0,Bull,2
2020-01-03,0.0019352007078821064,0.004524628652861812,0,Bull,2
2020-01-06,0.002036856793461955,0.004537164188057359,0,Bull,2
2020-01-07,0.0014399086443942777,0.0043349071520157765,0,Bull,2
2020-01-08,0.0018431722825155094,0.004258666874411984,0,Bull,2
2020-01-09,0.00223078211761239,0.004329189710671025,0,Bull,2
2020-01-10,0.0019426152811134688,0.004471212858815711,0,Bull,2
2020-01-13,0.001862664754987653,0.004359266652010424,0,Bull,2
2020-01-14,0.001783309027140295,0.004407744551484224,0,Bull,2
2020-01-15,0.0015194296073742287,0.004223825440360937,0,Bull,2
2020-01-16,0.0019209926473807426,0.004479363124017322,0,Bull,2
2020-01-17,0.002135715768399049,0.004463520075907304,0,Bull,2
2020-01-21,0.0017801522857875895,0.004551065299268321,0,Bull,2
2020-01-22,0.0015473670352536607,0.004499452394809497,0,Bull,2
2020-01-23,0.0015611086858669688,0.004497681720725536,0,Bull,2
2020-01-24,0.0011187730471555802,0.005077215852287022,0,Bull,2
2020-01-27,7.582913043140405e-05,0.006223298975956322,0,Bull,2
2020-01-28,0.0005768091243274376,0.0066109708929837216,0,Bull,2
2020-01-29,0.000822506537305534,0.00645164681020532,0,Bull,2
2020-01-30,0.0008319233938402726,0.006455045988385185,0,Bull,2
2020-01-31,-0.00047230775880312547,0.007413916269882072,0,Bull,2
2020-02-03,0.0002434164639167291,0.007435409753818072,0,Bull,2
2020-02-04,0.0008157685275844761,0.008111799709990248,0,Bull,2
2020-02-05,0.0015184602551219727,0.008385882535738628,0,Bull,2
2020-02-06,0.0014396213305123474,0.008359765176258454,0,Bull,2
2020-02-07,0.0008368155166013913,0.008398463172749416,0,Bull,2
2020-02-10,0.0013458943413290458,0.008471158877031254,0,Bull,2
2020-02-11,0.0010815072063623087,0.008368075163202742,0,Bull,2
2020-02-12,0.0014803661683123026,0.008427724995928509,0,Bull,2
2020-02-13,0.0013053340372465693,0.008455508579171978,0,Bull,2
2020-02-14,0.0009791830519448486,0.00829304793460345,0,Bull,2
2020-02-18,0.0006400778076752767,0.008307605905125713,0,Bull,2
2020-02-19,0.001007965984101783,0.008317057679490278,0,Bull,2
2020-02-20,0.0008027361923644727,0.008386086055072756,0,Bull,2
2020-02-21,0.0002197822103844116,0.008758312245152526,0,Bull,2
2020-02-24,-0.0010037910744663757,0.011424049622660746,1,Volatile,1
2020-02-25,-0.0017312552697600625,0.012792471392430489,1,Volatile,1
2020-02-26,-0.002422861529778464,0.012492190622492388,1,Volatile,1
2020-02-27,-0.0045876799494389995,0.015578580508577506,1,Volatile,1
2020-02-28,-0.005156314911287363,0.015489184287416103,1,Volatile,1
2020-03-02,-0.0019690624422055492,0.01894410591779637,1,Volatile,1
2020-03-03,-0.0037371879428769296,0.019674109217731797,1,Volatile,1
2020-03-04,-0.002376079112356477,0.021857677432004285,1,Volatile,1
2020-03-05,-0.00463471275959359,0.022693424026069085,1,Volatile,1
2020-03-06,-0.005653689003451379,0.022774569630000886,1,Volatile,1
2020-03-09,-0.00918213119368742,0.027673109169484355,1,Volatile,1
2020-03-10,-0.007078635769853875,0.030453265660508624,1,Volatile,1
2020-03-11,-0.009606481654079329,0.03175759526245809,2,Bear,0
2020-03-12,-0.014685248026306042,0.036777830970707304,2,Bear,0
2020-03-13,-0.009960163252980003,0.043920389697071426,2,Bear,0
2020-03-16,-0.01604436753919842,0.05018126816743523,2,Bear,0
2020-03-17,-0.012900627920152697,0.05294038471702613,2,Bear,0
2020-03-18,-0.015727455350668818,0.05345768265825029,2,Bear,0
2020-03-19,-0.015301288960458131,0.05359144977621303,2,Bear,0
2020-03-20,-0.016943359424525083,0.05393918769503559,2,Bear,0
2020-03-23,-0.01673237148205415,0.053879179846457924,2,Bear,0
2020-03-24,-0.010526984715687564,0.05912796914955885,2,Bear,0
2020-03-25,-0.009761307113010365,0.05931880101011433,2,Bear,0
2020-03-26,-0.004432436818612567,0.060833487620642474,2,Bear,0
2020-03-27,-0.005704887424507099,0.06118244230754119,2,Bear,0
2020-03-30,-0.0063310484006275924,0.06068708234409274,2,Bear,0
2020-03-31,-0.005726289690301578,0.060518681912791694,2,Bear,0
2020-04-01,-0.010043540745609408,0.059997173395896906,2,Bear,0
2020-04-02,-0.0072059695315214055,0.06015023364999657,2,Bear,0
2020-04-03,-0.007110133187750373,0.06013524244859099,2,Bear,0
2020-04-06,0.00020491761875970348,0.06021629426519838,2,Bear,0
2020-04-07,-0.0023450503345399274,0.059092910391746745,2,Bear,0
2020-04-08,0.0018011945660052874,0.05856363401423219,2,Bear,0
2020-04-09,0.007281199122590942,0.05396505552777786,2,Bear,0
2020-04-13,0.002132403594974652,0.050146483635763586,2,Bear,0
2020-04-14,0.009653060672484176,0.04140872213049845,0,Bull,2
2020-04-15,0.005553796258812171,0.04020765694579954,0,Bull,2
2020-04-16,0.00843616886837829,0.03787609851089675,0,Bull,2
2020-04-17,0.009540458208760183,0.038083069345655154,0,Bull,2
2020-04-20,0.010814381422482543,0.03661834294573947,0,Bull,2
2020-04-21,0.010745335028869596,0.036699162885921684,0,Bull,2
2020-04-22,0.0072004604259480074,0.03127484778508402,0,Bull,2
2020-04-23,0.006596738747549752,0.03130329882362355,0,Bull,2
2020-04-24,0.0041719334475831815,0.028505269165760974,0,Bull,2
2020-04-27,0.006592004565935788,0.02714399541187613,0,Bull,2
2020-04-28,0.004654085056825835,0.02649644786995398,0,Bull,2
2020-04-29,0.006783916966661968,0.02645975111538583,0,Bull,2
2020-04-30,0.008530416168045857,0.02395570007128631,0,Bull,2
2020-05-01,0.005985997102377671,0.02503522026882007,0,Bull,2
2020-05-04,0.006955344738223968,0.02454482271425963,0,Bull,2
2020-05-05,0.0038908066248763084,0.01952936288670485,0,Bull,2
2020-05-06,0.0036219887445785525,0.019645621108646982,0,Bull,2
2020-05-07,0.0024943976400127353,0.018415537419549596,0,Bull,2
2020-05-08,0.002613604064279007,0.018504756118765165,0,Bull,2
2020-05-11,0.003125491016454962,0.018274590013364983,0,Bull,2
2020-05-12,0.000571845682698302,0.017799564907214092,1,Volatile,1
2020-05-13,0.0008002313789576887,0.017521422947712965,0,Bull,2
2020-05-14,0.0010856380406012388,0.017653429438834585,0,Bull,2
2020-05-15,-5.772353928801821e-05,0.016610480221414776,1,Volatile,1
2020-05-18,0.002411388443996754,0.017469698520488325,0,Bull,2
2020-05-19,0.0034209082689752647,0.015976693739380435,0,Bull,2
2020-05-20,0.003106950896737082,0.015631096510474625,0,Bull,2
2020-05-21,0.002745242182337382,0.015802674646806836,0,Bull,2
2020-05-22,0.0021670248834345317,0.01558238004188474,0,Bull,2
2020-05-26,0.0020457805949985588,0.015488767668230449,0,Bull,2
2020-05-27,0.0030492644907191948,0.015641117922153103,0,Bull,2
2020-05-28,0.00161467294930715,0.014653547136764674,0,Bull,2
2020-05-29,0.002315912055755104,0.014442201029496482,0,Bull,2
2020-06-01,0.003906425500356603,0.012548420700300385,0,Bull,2
2020-06-02,0.0041044757597604505,0.012585329592929757,0,Bull,2
2020-06-03,0.004334896897162132,0.012721905420408313,0,Bull,2
2020-06-04,0.004515432305125727,0.01257769684893821,0,Bull,2
2020-06-05,0.005250783306629964,0.013410194242641317,0,Bull,2
2020-06-08,0.005009285345753328,0.013232216297954591,0,Bull,2
2020-06-09,0.004612672893577164,0.013502188009257482,0,Bull,2
2020-06-10,0.0053720342163991516,0.012397364850916769,0,Bull,2
2020-06-11,0.003297967482888642,0.018423807631078884,0,Bull,2
2020-06-12,0.003374768546298601,0.018463066557369207,0,Bull,2
2020-06-15,0.003594061235840951,0.018495979737548567,0,Bull,2
2020-06-16,0.0029671215639470393,0.017695436297566564,0,Bull,2
2020-06-17,0.003311326545862997,0.01748572187081466,0,Bull,2
2020-06-18,0.0025084825270353995,0.017207404851973942,0,Bull,2
2020-06-19,0.0026146876069491065,0.017147052393121972,0,Bull,2
2020-06-22,0.002821756817509269,0.017168727098707075,0,Bull,2
2020-06-23,0.0024226685941634686,0.017029275413518962,0,Bull,2
2020-06-24,0.00038854643641454966,0.017878147680985387,1,Volatile,1
2020-06-25,0.0010419145271087337,0.01802032325674002,0,Bull,2
2020-06-26,-0.00041004751637913615,0.018851276999254346,1,Volatile,1
2020-06-29,0.00013667466459990618,0.019134742188792114,1,Volatile,1
2020-06-30,0.0004966268121749662,0.019360997343529106,1,Volatile,1
2020-07-01,6.528449652663526e-05,0.01914747592787571,1,Volatile,1
2020-07-02,0.00046078215030055935,0.01915450269420189,1,Volatile,1
2020-07-06,-5.571409724643428e-05,0.01855343264632562,1,Volatile,1
2020-07-07,-0.001198719669714754,0.018472927418598423,1,Volatile,1
2020-07-08,-0.0004173880328133983,0.018509497301730793,1,Volatile,1
2020-07-09,-0.0004339137871595844,0.018514245301411263,1,Volatile,1
2020-07-10,0.003036599240224547,0.012496851124348382,0,Bull,2
2020-07-13,0.0019154299856734003,0.012555911298353482,0,Bull,2
2020-07-14,0.0021701376727425335,0.012742784496495593,0,Bull,2
2020-07-15,0.0016761203000985603,0.012239079005864122,0,Bull,2
2020-07-16,0.0016858302156304295,0.012234748888684041,0,Bull,2
2020-07-17,0.0017985498312348912,0.012234547421544567,0,Bull,2
2020-07-20,0.00250137150906517,0.012187822072328318,0,Bull,2
2020-07-21,0.0022605685992762637,0.012152287658808837,0,Bull,2
2020-07-22,0.0023325517242550444,0.012169302097751623,0,Bull,2
2020-07-23,0.003009316029998621,0.010820869270209466,0,Bull,2
